library	estimator	T	N	batch_size	order	time
THOI	GC-gpu	1000	25	400000	21	0.3682723045349121
THOI	GC-gpu	1000	25	400000	22	0.1404573917388916
THOI	GC-gpu	1000	25	400000	23	0.06324076652526855
THOI	GC-gpu	1000	25	400000	24	0.05540633201599121
THOI	GC-gpu	1000	25	500000	3	0.08626914024353027
THOI	GC-gpu	1000	25	500000	4	0.17930221557617188
THOI	GC-gpu	1000	25	500000	5	0.6507542133331299
THOI	GC-gpu	1000	25	500000	6	2.191559314727783
THOI	GC-gpu	1000	25	500000	7	6.097698211669922
THOI	GC-gpu	1000	25	500000	8	13.66189432144165
THOI	GC-gpu	1000	25	500000	9	26.069849491119385
THOI	GC-gpu	1000	25	500000	10	45.164730072021484
THOI	GC-gpu	1000	25	500000	11	64.26523399353027
THOI	GC-gpu	1000	25	500000	12	80.76292252540588
THOI	GC-gpu	1000	25	500000	13	85.22029662132263
THOI	GC-gpu	1000	25	500000	14	81.28238773345947
THOI	GC-gpu	1000	25	500000	15	61.44401001930237
THOI	GC-gpu	1000	25	500000	16	42.60116720199585
THOI	GC-gpu	1000	25	500000	17	25.167813062667847
THOI	GC-gpu	1000	25	500000	18	14.863590717315674
THOI	GC-gpu	1000	25	500000	19	6.466810703277588
THOI	GC-gpu	1000	25	500000	20	2.0231919288635254
THOI	GC-gpu	1000	25	500000	21	0.6147778034210205
THOI	GC-gpu	1000	25	500000	22	0.18441557884216309
THOI	GC-gpu	1000	25	500000	23	0.08994770050048828
THOI	GC-gpu	1000	25	500000	24	0.07576775550842285
THOI	GC-gpu	1000	25	600000	3	0.10833263397216797
THOI	GC-gpu	1000	25	600000	4	0.2481086254119873
THOI	GC-gpu	1000	25	600000	5	0.7448973655700684
THOI	GC-gpu	1000	25	600000	6	2.5560808181762695
THOI	GC-gpu	1000	25	600000	7	7.008150577545166
THOI	GC-gpu	1000	25	600000	8	15.131900072097778
THOI	GC-gpu	1000	25	600000	9	29.203460216522217
THOI	GC-gpu	1000	25	600000	10	51.61286115646362
THOI	GC-gpu	1000	25	600000	11	72.29329705238342
THOI	GC-gpu	1000	25	600000	12	87.94815826416016
THOI	GC-gpu	1000	25	600000	13	95.51045298576355
THOI	GC-gpu	1000	25	600000	14	87.77671766281128
THOI	GC-gpu	1000	25	600000	15	67.69494652748108
THOI	GC-gpu	1000	25	600000	16	44.30543518066406
THOI	GC-gpu	1000	25	600000	17	27.615988969802856
THOI	GC-gpu	1000	25	600000	18	16.480088710784912
THOI	GC-gpu	1000	25	600000	19	6.672549247741699
THOI	GC-gpu	1000	25	600000	20	2.216865062713623
THOI	GC-gpu	1000	25	600000	21	0.6265738010406494
THOI	GC-gpu	1000	25	600000	22	0.19616270065307617
THOI	GC-gpu	1000	25	600000	23	0.09783196449279785
THOI	GC-gpu	1000	25	600000	24	0.08890795707702637
THOI	GC-gpu	1000	25	700000	3	0.12397217750549316
THOI	GC-gpu	1000	25	700000	4	0.2667715549468994
THOI	GC-gpu	1000	25	700000	5	0.747321605682373
THOI	GC-gpu	1000	25	700000	6	2.48695969581604
THOI	GC-gpu	1000	25	700000	7	6.627017021179199
THOI	GC-gpu	1000	25	700000	8	14.790664196014404
THOI	GC-gpu	1000	25	700000	9	28.95752477645874
THOI	GC-gpu	1000	25	700000	10	50.83151912689209
THOI	GC-gpu	1000	25	700000	11	73.19348454475403
THOI	GC-gpu	1000	25	700000	12	89.14514088630676
THOI	GC-gpu	1000	25	700000	13	95.1473639011383
THOI	GC-gpu	1000	25	700000	14	86.89879536628723
THOI	GC-gpu	1000	25	700000	15	66.85624623298645
THOI	GC-gpu	1000	25	700000	16	44.248364210128784
THOI	GC-gpu	1000	25	700000	17	25.48167085647583
THOI	GC-gpu	1000	25	700000	18	16.657145738601685
THOI	GC-gpu	1000	25	700000	19	6.543693542480469
THOI	GC-gpu	1000	25	700000	20	2.2062089443206787
THOI	GC-gpu	1000	25	700000	21	0.6767847537994385
THOI	GC-gpu	1000	25	700000	22	0.20683693885803223
THOI	GC-gpu	1000	25	700000	23	0.11229443550109863
THOI	GC-gpu	1000	25	700000	24	0.09618997573852539
THOI	GC-gpu	1000	25	800000	3	0.13432788848876953
THOI	GC-gpu	1000	25	800000	4	0.27072644233703613
THOI	GC-gpu	1000	25	800000	5	0.732379674911499
THOI	GC-gpu	1000	25	800000	6	2.378965377807617
THOI	GC-gpu	1000	25	800000	7	6.317737579345703
THOI	GC-gpu	1000	25	800000	8	14.881982326507568
THOI	GC-gpu	1000	25	800000	9	28.418063402175903
THOI	GC-gpu	1000	25	800000	10	50.35932779312134
THOI	GC-gpu	1000	25	800000	11	73.03249001502991
THOI	GC-gpu	1000	25	800000	12	90.43783283233643
THOI	GC-gpu	1000	25	800000	13	95.4128348827362
THOI	GC-gpu	1000	25	800000	14	86.53239679336548
THOI	GC-gpu	1000	25	800000	15	67.13811087608337
THOI	GC-gpu	1000	25	800000	16	44.269628286361694
THOI	GC-gpu	1000	25	800000	17	25.762720584869385
THOI	GC-gpu	1000	25	800000	18	16.86428165435791
THOI	GC-gpu	1000	25	800000	19	6.728488206863403
THOI	GC-gpu	1000	25	800000	20	2.290971517562866
THOI	GC-gpu	1000	25	800000	21	0.6574182510375977
THOI	GC-gpu	1000	25	800000	22	0.22952008247375488
THOI	GC-gpu	1000	25	800000	23	0.13040804862976074
THOI	GC-gpu	1000	25	800000	24	0.11612367630004883
THOI	GC-gpu	1000	25	900000	3	0.15079593658447266
THOI	GC-gpu	1000	25	900000	4	0.2865138053894043
THOI	GC-gpu	1000	25	900000	5	0.7751748561859131
THOI	GC-gpu	1000	25	900000	6	2.480588674545288
THOI	GC-gpu	1000	25	900000	7	6.78454065322876
THOI	GC-gpu	1000	25	900000	8	15.184338331222534
THOI	GC-gpu	1000	25	900000	9	29.359259843826294
THOI	GC-gpu	1000	25	900000	10	52.211493730545044
THOI	GC-gpu	1000	25	900000	11	73.66852331161499
THOI	GC-gpu	1000	25	900000	12	91.1498064994812
THOI	GC-gpu	1000	25	900000	13	96.3252284526825
THOI	GC-gpu	1000	25	900000	14	87.01863431930542
THOI	GC-gpu	1000	25	900000	15	67.39243698120117
THOI	GC-gpu	1000	25	900000	16	45.04878211021423
THOI	GC-gpu	1000	25	900000	17	26.17455267906189
THOI	GC-gpu	1000	25	900000	18	16.867886781692505
THOI	GC-gpu	1000	25	900000	19	6.7394115924835205
THOI	GC-gpu	1000	25	900000	20	2.2307910919189453
THOI	GC-gpu	1000	25	900000	21	0.6758191585540771
THOI	GC-gpu	1000	25	900000	22	0.24218201637268066
THOI	GC-gpu	1000	25	900000	23	0.14772915840148926
THOI	GC-gpu	1000	25	900000	24	0.13076519966125488
THOI	GC-gpu	1000	25	1000000	3	0.16658520698547363
THOI	GC-gpu	1000	25	1000000	4	0.30857396125793457
THOI	GC-gpu	1000	25	1000000	5	0.7914798259735107
THOI	GC-gpu	1000	25	1000000	6	2.5528512001037598
THOI	GC-gpu	1000	25	1000000	7	6.843800783157349
THOI	GC-gpu	1000	25	1000000	8	15.330387353897095
THOI	GC-gpu	1000	25	1000000	9	29.419496059417725
THOI	GC-gpu	1000	25	1000000	10	51.50114464759827
THOI	GC-gpu	1000	25	1000000	11	73.50301241874695
THOI	GC-gpu	1000	25	1000000	12	89.91907262802124
THOI	GC-gpu	1000	25	1000000	13	96.31281447410583
THOI	GC-gpu	1000	25	1000000	14	87.9439857006073
THOI	GC-gpu	1000	25	1000000	15	67.35458660125732
THOI	GC-gpu	1000	25	1000000	16	45.47167491912842
THOI	GC-gpu	1000	25	1000000	17	26.71042037010193
THOI	GC-gpu	1000	25	1000000	18	16.72672438621521
THOI	GC-gpu	1000	25	1000000	19	6.728785514831543
THOI	GC-gpu	1000	25	1000000	20	2.3401834964752197
THOI	GC-gpu	1000	25	1000000	21	0.6823573112487793
THOI	GC-gpu	1000	25	1000000	22	0.25348448753356934
THOI	GC-gpu	1000	25	1000000	23	0.15334868431091309
THOI	GC-gpu	1000	25	1000000	24	0.14200258255004883
THOI	GC-gpu	1000	30	400000	3	0.101531982421875
THOI	GC-gpu	1000	30	400000	4	0.36345887184143066
THOI	GC-gpu	1000	30	400000	5	1.8527004718780518
THOI	GC-gpu	1000	30	400000	6	7.911041259765625
THOI	GC-gpu	1000	30	400000	7	27.46012258529663
THOI	GC-gpu	1000	30	400000	8	81.69678926467896
THOI	GC-gpu	1000	30	400000	9	210.1893970966339
THOI	GC-gpu	1000	30	400000	10	473.0635244846344
THOI	GC-gpu	1000	30	400000	11	926.7144660949707
THOI	GC-gpu	1000	30	400000	12	1568.7955634593964
THOI	GC-gpu	1000	30	400000	13	2267.5969874858856
THOI	GC-gpu	1000	30	400000	14	3394.8530552387238
THOI	GC-gpu	1000	30	400000	15	3922.793576002121
THOI	GC-gpu	1000	30	400000	16	4791.881101846695
THOI	GC-gpu	1000	30	400000	17	3773.337026119232
THOI	GC-gpu	1000	30	400000	18	4549.538948059082
THOI	GC-gpu	1000	30	400000	19	3224.1673250198364
THOI	GC-gpu	1000	30	400000	20	1992.669790506363
THOI	GC-gpu	1000	30	400000	21	1056.6983935832977
THOI	GC-gpu	1000	30	400000	22	482.9159188270569
THOI	GC-gpu	1000	30	400000	23	186.74212265014648
THOI	GC-gpu	1000	30	400000	24	60.46029043197632
THOI	GC-gpu	1000	30	400000	25	15.961658477783203
THOI	GC-gpu	1000	30	400000	26	3.262110471725464
THOI	GC-gpu	1000	30	400000	27	0.6088447570800781
THOI	GC-gpu	1000	30	400000	28	0.12097549438476562
THOI	GC-gpu	1000	30	400000	29	0.060573577880859375
