library	estimator	T	N	batch_size	order	time
THOI	GC	1000	75	100000	18	3.6101410388946533
THOI	GC	1000	75	100000	19	4.317049026489258
THOI	GC	1000	75	100000	20	4.844407320022583
THOI	GC	1000	75	200000	3	1.1753032207489014
THOI	GC	1000	75	200000	4	3.385711193084717
THOI	GC	1000	75	200000	5	3.466191291809082
THOI	GC	1000	75	200000	6	3.5666887760162354
THOI	GC	1000	75	200000	7	3.5974769592285156
THOI	GC	1000	75	200000	8	3.5774614810943604
THOI	GC	1000	75	200000	9	3.826725482940674
THOI	GC	1000	75	200000	10	3.806227922439575
THOI	GC	1000	75	200000	11	4.328896522521973
THOI	GC	1000	75	200000	12	4.373988628387451
THOI	GC	1000	75	200000	13	4.8142194747924805
THOI	GC	1000	75	200000	14	5.245207071304321
THOI	GC	1000	75	200000	15	5.694086074829102
THOI	GC	1000	75	200000	16	6.036442995071411
THOI	GC	1000	75	200000	17	6.68232274055481
THOI	GC	1000	75	200000	18	7.727444648742676
THOI	GC	1000	75	200000	19	8.453760862350464
THOI	GC	1000	75	200000	20	9.210310220718384
THOI	GC	1000	75	300000	3	1.074234962463379
THOI	GC	1000	75	300000	4	5.092776298522949
THOI	GC	1000	75	300000	5	5.037008285522461
THOI	GC	1000	75	300000	6	5.190682649612427
THOI	GC	1000	75	300000	7	5.173252105712891
THOI	GC	1000	75	300000	8	5.332293748855591
THOI	GC	1000	75	300000	9	5.548515319824219
THOI	GC	1000	75	300000	10	5.752638816833496
THOI	GC	1000	75	300000	11	6.266358137130737
THOI	GC	1000	75	300000	12	6.622206687927246
THOI	GC	1000	75	300000	13	7.245045185089111
THOI	GC	1000	75	300000	14	7.627323150634766
THOI	GC	1000	75	300000	15	8.384679794311523
THOI	GC	1000	75	300000	16	8.7880859375
THOI	GC	1000	75	300000	17	9.747241258621216
THOI	GC	1000	75	300000	18	11.402215719223022
THOI	GC	1000	75	300000	19	12.50862169265747
THOI	GC	1000	75	300000	20	13.857831239700317
THOI	GC	1000	75	400000	3	1.057037591934204
THOI	GC	1000	75	400000	4	6.538962125778198
THOI	GC	1000	75	400000	5	6.4867165088653564
THOI	GC	1000	75	400000	6	6.707536220550537
THOI	GC	1000	75	400000	7	6.729093313217163
THOI	GC	1000	75	400000	8	6.928992509841919
THOI	GC	1000	75	400000	9	7.175236463546753
THOI	GC	1000	75	400000	10	7.9415507316589355
THOI	GC	1000	75	400000	11	8.638789653778076
THOI	GC	1000	75	400000	12	8.888566017150879
THOI	GC	1000	75	400000	13	9.567694902420044
THOI	GC	1000	75	400000	14	10.223253726959229
THOI	GC	1000	75	400000	15	10.975120544433594
THOI	GC	1000	75	400000	16	11.702893018722534
THOI	GC	1000	75	400000	17	12.969203233718872
THOI	GC	1000	75	400000	18	15.078168869018555
THOI	GC	1000	75	400000	19	16.7631893157959
THOI	GC	1000	75	400000	20	18.27898144721985
THOI	GC	1000	75	500000	3	1.009627103805542
THOI	GC	1000	75	500000	4	8.251580476760864
THOI	GC	1000	75	500000	5	8.104278564453125
THOI	GC	1000	75	500000	6	8.074161291122437
THOI	GC	1000	75	500000	7	8.38026738166809
THOI	GC	1000	75	500000	8	8.642192125320435
THOI	GC	1000	75	500000	9	9.429410934448242
THOI	GC	1000	75	500000	10	9.716845512390137
THOI	GC	1000	75	500000	11	10.258986711502075
THOI	GC	1000	75	500000	12	11.055457830429077
THOI	GC	1000	75	500000	13	11.703251838684082
THOI	GC	1000	75	500000	14	12.515213966369629
THOI	GC	1000	75	500000	15	13.561979055404663
THOI	GC	1000	75	500000	16	14.473921537399292
THOI	GC	1000	75	500000	17	15.962281465530396
THOI	GC	1000	75	500000	18	18.907268285751343
THOI	GC	1000	75	500000	19	20.76703119277954
THOI	GC	1000	75	500000	20	22.90687870979309
THOI	GC	1000	75	600000	3	1.1589469909667969
THOI	GC	1000	75	600000	4	10.108723402023315
THOI	GC	1000	75	600000	5	9.721619844436646
THOI	GC	1000	75	600000	6	9.803140640258789
THOI	GC	1000	75	600000	7	10.079174757003784
THOI	GC	1000	75	600000	8	10.221936225891113
THOI	GC	1000	75	600000	9	11.224806070327759
THOI	GC	1000	75	600000	10	12.153643369674683
THOI	GC	1000	75	600000	11	12.400272130966187
THOI	GC	1000	75	600000	12	13.341400384902954
THOI	GC	1000	75	600000	13	14.073494911193848
THOI	GC	1000	75	600000	14	14.946131944656372
THOI	GC	1000	75	600000	15	16.25346541404724
THOI	GC	1000	75	600000	16	17.738004207611084
THOI	GC	1000	75	600000	17	19.315166473388672
THOI	GC	1000	75	600000	18	23.016871690750122
THOI	GC	1000	75	600000	19	25.073045015335083
THOI	GC	1000	75	600000	20	27.69477415084839
THOI	GC	1000	75	700000	3	1.0746428966522217
THOI	GC	1000	75	700000	4	11.350874423980713
THOI	GC	1000	75	700000	5	11.57657265663147
THOI	GC	1000	75	700000	6	11.555507183074951
THOI	GC	1000	75	700000	7	11.485266208648682
THOI	GC	1000	75	700000	8	11.85532832145691
THOI	GC	1000	75	700000	9	12.954451084136963
THOI	GC	1000	75	700000	10	13.600986242294312
THOI	GC	1000	75	700000	11	13.99385118484497
THOI	GC	1000	75	700000	12	15.383280515670776
THOI	GC	1000	75	700000	13	16.156002521514893
THOI	GC	1000	75	700000	14	17.677398443222046
THOI	GC	1000	75	700000	15	19.0576913356781
THOI	GC	1000	75	700000	16	20.59536099433899
THOI	GC	1000	75	700000	17	22.19388175010681
THOI	GC	1000	75	700000	18	26.913514375686646
THOI	GC	1000	75	700000	19	28.92890691757202
THOI	GC	1000	75	700000	20	32.19410228729248
THOI	GC	1000	75	800000	3	1.0530469417572021
THOI	GC	1000	75	800000	4	12.968242168426514
THOI	GC	1000	75	800000	5	13.049261093139648
THOI	GC	1000	75	800000	6	13.17870831489563
THOI	GC	1000	75	800000	7	13.261763572692871
THOI	GC	1000	75	800000	8	13.750696420669556
THOI	GC	1000	75	800000	9	14.369027614593506
THOI	GC	1000	75	800000	10	15.397512674331665
THOI	GC	1000	75	800000	11	16.39871335029602
THOI	GC	1000	75	800000	12	17.685359716415405
THOI	GC	1000	75	800000	13	18.345465421676636
THOI	GC	1000	75	800000	14	20.048584461212158
THOI	GC	1000	75	800000	15	21.765372037887573
THOI	GC	1000	75	800000	16	23.712286710739136
THOI	GC	1000	75	800000	17	25.60585927963257
THOI	GC	1000	75	800000	18	30.42615556716919
THOI	GC	1000	75	800000	19	33.03145956993103
THOI	GC	1000	75	800000	20	36.54523515701294
THOI	GC	1000	75	900000	3	1.1242690086364746
THOI	GC	1000	75	900000	4	14.718457698822021
THOI	GC	1000	75	900000	5	14.594294548034668
THOI	GC	1000	75	900000	6	14.888535499572754
THOI	GC	1000	75	900000	7	15.218963623046875
THOI	GC	1000	75	900000	8	15.351189374923706
THOI	GC	1000	75	900000	9	16.442684412002563
THOI	GC	1000	75	900000	10	17.04628276824951
THOI	GC	1000	75	900000	11	18.30142092704773
THOI	GC	1000	75	900000	12	19.491081953048706
THOI	GC	1000	75	900000	13	21.134600162506104
THOI	GC	1000	75	900000	14	22.274638175964355
THOI	GC	1000	75	900000	15	24.32005524635315
THOI	GC	1000	75	900000	16	26.32793951034546
THOI	GC	1000	75	900000	17	28.177175045013428
THOI	GC	1000	75	900000	18	34.16670560836792
THOI	GC	1000	75	900000	19	37.002748250961304
THOI	GC	1000	75	900000	20	40.87824368476868
THOI	GC	1000	75	1000000	3	1.080599308013916
THOI	GC	1000	75	1000000	4	16.361793518066406
THOI	GC	1000	75	1000000	5	16.116265296936035
THOI	GC	1000	75	1000000	6	16.035120725631714
THOI	GC	1000	75	1000000	7	16.65013575553894
THOI	GC	1000	75	1000000	8	17.061665773391724
THOI	GC	1000	75	1000000	9	18.396623373031616
THOI	GC	1000	75	1000000	10	18.979215621948242
THOI	GC	1000	75	1000000	11	20.409993648529053
THOI	GC	1000	75	1000000	12	21.403445959091187
THOI	GC	1000	75	1000000	13	23.457617044448853
THOI	GC	1000	75	1000000	14	24.598217248916626
THOI	GC	1000	75	1000000	15	27.0642352104187
THOI	GC	1000	75	1000000	16	28.810119152069092
THOI	GC	1000	75	1000000	17	31.49223232269287
THOI	GC	1000	75	1000000	18	37.38270282745361
THOI	GC	1000	75	1000000	19	41.37646174430847
THOI	GC	1000	75	1000000	20	45.7147855758667
THOI	GC	1000	80	100000	3	1.231729507446289
THOI	GC	1000	80	100000	4	1.6615800857543945
THOI	GC	1000	80	100000	5	1.7228357791900635
THOI	GC	1000	80	100000	6	1.7606208324432373
THOI	GC	1000	80	100000	7	1.890946626663208
THOI	GC	1000	80	100000	8	1.8399405479431152
THOI	GC	1000	80	100000	9	1.9272170066833496
THOI	GC	1000	80	100000	10	2.064483880996704
THOI	GC	1000	80	100000	11	2.1417665481567383
THOI	GC	1000	80	100000	12	2.236337900161743
THOI	GC	1000	80	100000	13	2.201986789703369
THOI	GC	1000	80	100000	14	2.378861904144287
THOI	GC	1000	80	100000	15	2.708780527114868
THOI	GC	1000	80	100000	16	3.3120200634002686
THOI	GC	1000	80	100000	17	3.352529525756836
THOI	GC	1000	80	100000	18	4.101053953170776
THOI	GC	1000	80	100000	19	4.382676124572754
THOI	GC	1000	80	100000	20	4.764584064483643
THOI	GC	1000	80	200000	3	1.3935368061065674
THOI	GC	1000	80	200000	4	3.283376693725586
THOI	GC	1000	80	200000	5	3.311485528945923
THOI	GC	1000	80	200000	6	3.302724599838257
THOI	GC	1000	80	200000	7	3.5442910194396973
THOI	GC	1000	80	200000	8	3.621924877166748
THOI	GC	1000	80	200000	9	3.745196580886841
THOI	GC	1000	80	200000	10	3.8485374450683594
THOI	GC	1000	80	200000	11	4.186765193939209
THOI	GC	1000	80	200000	12	4.4019458293914795
THOI	GC	1000	80	200000	13	4.807588577270508
THOI	GC	1000	80	200000	14	5.201056241989136
THOI	GC	1000	80	200000	15	5.624378681182861
THOI	GC	1000	80	200000	16	5.904247045516968
THOI	GC	1000	80	200000	17	6.498345375061035
THOI	GC	1000	80	200000	18	7.97695517539978
THOI	GC	1000	80	200000	19	8.575527906417847
THOI	GC	1000	80	200000	20	9.34328031539917
THOI	GC	1000	80	300000	3	1.316413164138794
THOI	GC	1000	80	300000	4	4.812142610549927
THOI	GC	1000	80	300000	5	4.931313753128052
THOI	GC	1000	80	300000	6	4.829168319702148
THOI	GC	1000	80	300000	7	5.158525228500366
THOI	GC	1000	80	300000	8	5.471396446228027
THOI	GC	1000	80	300000	9	5.599026918411255
THOI	GC	1000	80	300000	10	5.892681837081909
THOI	GC	1000	80	300000	11	6.15490460395813
THOI	GC	1000	80	300000	12	6.719278335571289
THOI	GC	1000	80	300000	13	7.133054971694946
THOI	GC	1000	80	300000	14	7.80703067779541
THOI	GC	1000	80	300000	15	8.341564178466797
THOI	GC	1000	80	300000	16	9.142903327941895
THOI	GC	1000	80	300000	17	9.795448064804077
THOI	GC	1000	80	300000	18	11.752768754959106
THOI	GC	1000	80	300000	19	12.662045955657959
THOI	GC	1000	80	300000	20	13.65193223953247
THOI	GC	1000	80	400000	3	1.3165397644042969
THOI	GC	1000	80	400000	4	6.521178483963013
THOI	GC	1000	80	400000	5	6.6132941246032715
THOI	GC	1000	80	400000	6	6.327533006668091
THOI	GC	1000	80	400000	7	6.722071647644043
THOI	GC	1000	80	400000	8	6.935134649276733
THOI	GC	1000	80	400000	9	7.391632318496704
THOI	GC	1000	80	400000	10	7.80817723274231
THOI	GC	1000	80	400000	11	8.237186908721924
THOI	GC	1000	80	400000	12	8.8577561378479
THOI	GC	1000	80	400000	13	9.422711849212646
THOI	GC	1000	80	400000	14	10.088486909866333
THOI	GC	1000	80	400000	15	10.700370073318481
THOI	GC	1000	80	400000	16	11.790893793106079
THOI	GC	1000	80	400000	17	12.691583633422852
THOI	GC	1000	80	400000	18	15.369762897491455
THOI	GC	1000	80	400000	19	16.84618091583252
THOI	GC	1000	80	400000	20	18.441723585128784
THOI	GC	1000	80	500000	3	1.333904504776001
THOI	GC	1000	80	500000	4	8.345500469207764
THOI	GC	1000	80	500000	5	7.949534893035889
THOI	GC	1000	80	500000	6	8.132808446884155
THOI	GC	1000	80	500000	7	8.249629259109497
THOI	GC	1000	80	500000	8	8.819324254989624
THOI	GC	1000	80	500000	9	9.040324926376343
THOI	GC	1000	80	500000	10	9.712066173553467
THOI	GC	1000	80	500000	11	10.238399505615234
THOI	GC	1000	80	500000	12	10.918832302093506
THOI	GC	1000	80	500000	13	11.575486898422241
THOI	GC	1000	80	500000	14	12.408586502075195
THOI	GC	1000	80	500000	15	13.468436479568481
THOI	GC	1000	80	500000	16	14.828556060791016
THOI	GC	1000	80	500000	17	15.891904592514038
THOI	GC	1000	80	500000	18	19.13854432106018
THOI	GC	1000	80	500000	19	20.91602659225464
THOI	GC	1000	80	500000	20	22.76320242881775
THOI	GC	1000	80	600000	3	1.415708065032959
THOI	GC	1000	80	600000	4	10.017756462097168
THOI	GC	1000	80	600000	5	9.88079571723938
THOI	GC	1000	80	600000	6	9.346776247024536
THOI	GC	1000	80	600000	7	10.13895297050476
THOI	GC	1000	80	600000	8	10.310619115829468
THOI	GC	1000	80	600000	9	10.722447395324707
THOI	GC	1000	80	600000	10	11.63647723197937
THOI	GC	1000	80	600000	11	12.106791496276855
THOI	GC	1000	80	600000	12	13.290790557861328
THOI	GC	1000	80	600000	13	14.09306526184082
THOI	GC	1000	80	600000	14	15.044245719909668
THOI	GC	1000	80	600000	15	15.87181830406189
THOI	GC	1000	80	600000	16	17.34588360786438
THOI	GC	1000	80	600000	17	18.924656629562378
THOI	GC	1000	80	600000	18	23.00906205177307
THOI	GC	1000	80	600000	19	24.939154624938965
THOI	GC	1000	80	600000	20	27.47915816307068
THOI	GC	1000	80	700000	3	1.3534457683563232
THOI	GC	1000	80	700000	4	11.546590805053711
THOI	GC	1000	80	700000	5	11.147287130355835
THOI	GC	1000	80	700000	6	11.265823125839233
THOI	GC	1000	80	700000	7	11.645796298980713
THOI	GC	1000	80	700000	8	12.103703260421753
THOI	GC	1000	80	700000	9	12.58220386505127
THOI	GC	1000	80	700000	10	13.373615741729736
THOI	GC	1000	80	700000	11	14.470073938369751
THOI	GC	1000	80	700000	12	15.401968479156494
THOI	GC	1000	80	700000	13	16.15471076965332
THOI	GC	1000	80	700000	14	17.50455904006958
THOI	GC	1000	80	700000	15	19.07643413543701
THOI	GC	1000	80	700000	16	20.511340379714966
THOI	GC	1000	80	700000	17	21.965916633605957
THOI	GC	1000	80	700000	18	26.718788146972656
THOI	GC	1000	80	700000	19	28.910879135131836
THOI	GC	1000	80	700000	20	31.594369173049927
THOI	GC	1000	80	800000	3	1.2714154720306396
THOI	GC	1000	80	800000	4	12.862316370010376
THOI	GC	1000	80	800000	5	13.082937002182007
THOI	GC	1000	80	800000	6	12.909273386001587
THOI	GC	1000	80	800000	7	13.414217710494995
THOI	GC	1000	80	800000	8	13.64903712272644
THOI	GC	1000	80	800000	9	14.392323970794678
THOI	GC	1000	80	800000	10	15.352328538894653
THOI	GC	1000	80	800000	11	16.243204355239868
THOI	GC	1000	80	800000	12	17.266355514526367
THOI	GC	1000	80	800000	13	18.315208435058594
THOI	GC	1000	80	800000	14	19.581976890563965
THOI	GC	1000	80	800000	15	21.2558376789093
THOI	GC	1000	80	800000	16	21.76429009437561
THOI	GC	1000	80	800000	17	24.73822855949402
THOI	GC	1000	80	800000	18	29.755706071853638
THOI	GC	1000	80	800000	19	33.048317670822144
THOI	GC	1000	80	800000	20	35.727022886276245
THOI	GC	1000	80	900000	3	1.3746073246002197
THOI	GC	1000	80	900000	4	14.724865674972534
THOI	GC	1000	80	900000	5	14.5406973361969
THOI	GC	1000	80	900000	6	14.2271409034729
THOI	GC	1000	80	900000	7	15.182523727416992
THOI	GC	1000	80	900000	8	15.515551805496216
THOI	GC	1000	80	900000	9	16.10842227935791
THOI	GC	1000	80	900000	10	17.261105060577393
THOI	GC	1000	80	900000	11	18.42421317100525
THOI	GC	1000	80	900000	12	19.728022575378418
THOI	GC	1000	80	900000	13	21.099504947662354
THOI	GC	1000	80	900000	14	21.846452713012695
THOI	GC	1000	80	900000	15	24.4910831451416
THOI	GC	1000	80	900000	16	25.97086763381958
THOI	GC	1000	80	900000	17	28.46935725212097
THOI	GC	1000	80	900000	18	34.22389531135559
THOI	GC	1000	80	900000	19	37.429590940475464
THOI	GC	1000	80	900000	20	40.334223985672
THOI	GC	1000	80	1000000	3	1.3882486820220947
THOI	GC	1000	80	1000000	4	16.479978799819946
THOI	GC	1000	80	1000000	5	16.224371433258057
THOI	GC	1000	80	1000000	6	16.43328356742859
THOI	GC	1000	80	1000000	7	17.237016916275024
THOI	GC	1000	80	1000000	8	17.9990496635437
THOI	GC	1000	80	1000000	9	18.521562814712524
THOI	GC	1000	80	1000000	10	18.69993233680725
THOI	GC	1000	80	1000000	11	20.231247901916504
THOI	GC	1000	80	1000000	12	20.553220987319946
THOI	GC	1000	80	1000000	13	21.965474128723145
THOI	GC	1000	80	1000000	14	23.005889177322388
THOI	GC	1000	80	1000000	15	27.071267127990723
THOI	GC	1000	80	1000000	16	29.186654090881348
THOI	GC	1000	80	1000000	17	31.76849675178528
THOI	GC	1000	80	1000000	18	37.14311456680298
THOI	GC	1000	80	1000000	19	41.76975345611572
THOI	GC	1000	80	1000000	20	45.38396239280701
THOI	GC	1000	85	100000	3	1.6975951194763184
THOI	GC	1000	85	100000	4	1.7092971801757812
THOI	GC	1000	85	100000	5	1.792755365371704
THOI	GC	1000	85	100000	6	1.8152556419372559
THOI	GC	1000	85	100000	7	1.8453364372253418
THOI	GC	1000	85	100000	8	1.8627605438232422
THOI	GC	1000	85	100000	9	1.9973788261413574
THOI	GC	1000	85	100000	10	2.034245252609253
THOI	GC	1000	85	100000	11	2.088371515274048
THOI	GC	1000	85	100000	12	2.2366509437561035
THOI	GC	1000	85	100000	13	2.3024768829345703
THOI	GC	1000	85	100000	14	2.3410515785217285
THOI	GC	1000	85	100000	15	2.764796018600464
THOI	GC	1000	85	100000	16	3.039647102355957
THOI	GC	1000	85	100000	17	3.522613763809204
THOI	GC	1000	85	100000	18	4.07748556137085
THOI	GC	1000	85	100000	19	4.455961465835571
